# Supplementary table 7. Epigenetic clock results for the samples in WBC-Neu dataset after adjustment for cell type influence (IEAA).,,,,,,,,,,,,,,,,,
id,Hannum 2013,Horvath pan-tissue 2013,Weidner 2014,Lin 2016,Vidal-Bralo 2016,Horvath SkinAndBlood 2018,Zhang 2019,Yang epiTOC 2016,Youn MiAge 2018,Lu DNAmTL 2019,Teschendorff epiTOC2 2020,Zhang mortality-risk 2017,Levine PhenoAge 2018,Lu GrimAge 2019,Lu GrimAge2 2022,Belsky DunedinPACE 2022,McGreevy FitAge 2023
WBCminusNeu52yo_CT40,0.6469752959,0.2926231766,-0.8785751613,0.3535221122,1.697078534,0.1320735392,0.3575421922,0.003172895729,31.46558581,0.05034942897,200.9586216,0.02008425507,-3.344805863,1.050867774,1.158626522,0.005356352171,1.695589012
WBCminusNeu52yo_CT40_R1,-2.714636993,0.5447664531,0.987439706,-5.133215159,-0.01588657509,0.1053698042,0.1491232682,-0.002162774599,-42.67476571,-0.1018031492,-115.4155869,0.1460537566,-0.8236841272,-0.08097101902,0.4794608367,0.001372613986,-0.217401054
WBCminusNeu52yo_CT43,-1.60039155,-1.290898627,-3.253218117,2.317429399,0.6168703879,0.7387345157,0.2029601627,-0.002843695446,0.335607817,0.03426798925,-190.6241662,-0.02493437932,1.237419302,0.7858717981,0.4801055429,0.02499760055,0.2403212416
WBCminusNeu52yo_CT43_R1,1.285286351,2.154574993,-3.32107212,1.460067607,0.4047802274,-0.8610583667,-0.3451203735,-0.003651526697,-27.85447239,-0.04669954299,-187.0693262,0.04151679939,1.073922787,-1.648494887,-0.8852730962,0.04444667633,-2.556386178
WBCminusNeu52yo_CT46,0.3094226975,-1.209594919,-3.41740213,-3.166217009,-0.6117048707,-0.254588589,0.1569879249,-0.001950117895,-8.864995769,-0.04262188988,-129.5930045,-0.09262966155,0.467845882,-0.209687408,0.07916258148,-0.01773580497,0.9062763704
WBCminusNeu52yo_CT46_R1,2.073095775,-2.086527386,-0.08951042452,-0.3380332332,1.403360381,-0.7112658541,0.08597791999,-0.01001269301,-93.03936821,0.003318827117,-557.5307827,0.1713527264,3.565025697,-1.069612461,-0.7628825971,0.02951306611,-1.371304234
WBCminusNeu52yo_CT49,-5.590567925,-0.6328758798,0.8638027355,-3.440026395,-0.01528593092,-1.356364956,-0.4009194278,-0.00254404733,-4.41686439,0.02878445388,-194.6690289,-0.08345577693,-1.588908257,-0.3872042528,-0.3485367248,0.03611657492,-0.321103812
WBCminusNeu52yo_CT49_R1,1.13344204,-0.3050025319,0.9350573134,-5.019977511,0.4500205165,0.1665563869,-0.02536429837,-0.009954998649,-136.7671934,0.07794576824,-543.096217,0.1091610196,-0.520589344,0.2780407031,0.7132406838,-0.0161564749,-1.097580171
WBCminusNeu52yo_CT55,-1.937385556,0.3664763589,-2.255830652,1.778997258,-0.2017425351,-0.8953608177,0.3156307062,0.00009672415087,54.99901099,-0.02546678195,-27.45070527,-0.05259318269,-2.854131173,-0.8182306586,-0.7858758343,-0.004145803609,-1.070704962
WBCminusNeu52yo_CT55_R1,-0.9643930948,3.73115739,-2.407155183,-1.935749685,0.8278405654,-0.8449905901,-0.1943204442,-0.003479744146,-9.963936241,0.02320300241,-213.508512,0.03320461807,-1.870119774,-0.5253227034,-0.5446976749,0.01135485295,0.5769527003
WBCminusNeu52yo_CT58,-0.3260235119,-3.921806319,-2.962919528,0.2763566439,-0.7863806854,0.454530756,0.08934034083,-0.000756631706,9.115218538,-0.03918490366,-54.94345112,-0.07179762945,0.7909534452,0.3990334323,0.7647218319,-0.01593601108,-0.07372082854
WBCminusNeu52yo_CT58_R1,-0.6682297434,-0.952635422,-2.106390765,0.2898155207,-2.134658844,1.037489516,-0.356852985,-0.004302040089,-118.5745813,0.09526610259,-254.8991217,0.07127746899,-2.379487245,-0.01406455255,0.05637535702,-0.03825573493,-0.2480640208
WBCminusNeu52yo_CT61,-0.3213740034,0.8734124512,1.144870154,0.9414710072,-0.1205941533,-1.772273146,-0.2558024725,-0.001896250268,-52.00401579,-0.014744462,-181.4274791,0.003159284985,3.094636313,-0.9496436551,-0.6595532956,-0.006243803968,-0.5627861725
WBCminusNeu52yo_CT61_R1,-0.01846015592,-0.8137563689,-2.742150378,-4.656627725,-0.03868847755,1.619659306,-0.1025846694,-0.00956289092,-122.9960596,0.06762904595,-476.6765878,0.05995734762,-0.778405965,0.700906994,0.8088421848,-0.007360300809,-0.3926727949
WBCminusNeu52yo_CT64,0.3012021634,-0.3862251638,-1.069329671,0.4206404092,-0.2680144658,0.2405638666,0.157974352,-0.0007097391396,63.73898025,-0.07997045351,39.65455753,-0.1134566888,1.535805976,-0.8407228575,-1.739399062,0.008768838221,-1.450734866
WBCminusNeu52yo_CT64_R1,-0.04079124548,-1.668433046,-3.549259925,-3.689893351,0.005806534495,-0.4832591722,-0.264284732,0.001570251988,1.663494059,-0.01736747524,43.88419315,0.02901135936,1.010436301,-0.3860299947,-0.1807895268,-0.002813071728,0.08274420478
WBCminusNeu52yo_CT67,-1.826750574,-0.8720784362,2.594250365,-5.166614343,1.844513347,0.3870520279,0.05637200472,-0.0002276605464,20.48231416,-0.07643021261,-49.68206807,0.01463673306,-0.179366114,1.552951683,1.850419422,0.006044509035,0.2249471686
WBCminusNeu52yo_CT67_R1,0.394274582,-1.152182427,12.04964122,3.212610747,2.053065671,-0.04270369153,-0.04226116704,0.008701138141,106.5732899,-0.03822755679,471.1574481,-0.04090689567,-0.4429764203,-0.3802797671,-0.3746975394,0.01330291312,1.776810044
