# Supplementary table 5. Epigenetic clock results for the samples in PBMC time-of-day dataset (Apsley et al.).,,,,,,,,,,,,,,,,,
id,Hannum 2013,Horvath pan-tissue 2013,Weidner 2014,Lin 2016,Vidal-Bralo 2016,Horvath SkinAndBlood 2018,Zhang 2019,Yang epiTOC 2016,Youn MiAge 2018,Lu DNAmTL 2019,Teschendorff epiTOC2 2020,Zhang mortality-risk 2017,Levine PhenoAge 2018,Lu GrimAge 2019,Lu GrimAge2 2022,Belsky DunedinPACE 2022,McGreevy FitAge 2023
12:45_32nostress,1.229904134,18.87138413,29.04721123,14.01701584,37.93727911,13.00049988,50.33691106,0.06684865524,807.9179403,8.065571166,1767.793137,-2.393315726,-12.79312956,19.39593341,25.62379278,0.7448517705,17.31143427
12:45_32stress,1.336686107,21.47993591,20.31817677,14.49073889,36.37902442,12.99439264,49.08317165,0.07137494527,862.5603365,8.128133851,2117.332465,-2.450627251,-13.60652221,17.64393594,24.25614733,0.7992890972,18.60522738
12:45_33stress,4.926036084,19.58456479,29.79253638,10.50275025,40.89691688,14.34173084,49.48674919,0.06151126438,753.6910081,7.952056326,1582.307393,-2.276293576,-6.567696579,17.82088685,22.7737251,0.6726407711,20.15817824
12:45_34stress,11.43614456,22.31300957,33.10360267,12.60868913,40.08119966,22.4410938,51.34096434,0.05814167153,778.7096703,7.521622592,1364.968032,-2.313533897,0.8488566702,25.30501431,31.13851235,0.6951790658,22.82714859
12:45_35stress,6.176086528,24.25721992,38.3977787,15.56624023,39.67016985,20.73968427,51.02318104,0.05712990793,626.528042,7.976785079,1182.279346,-2.312346642,2.088729661,24.11055169,29.4031803,0.7251730688,20.21108594
12:45_3nostress,9.350768978,21.87613992,29.69615235,10.52476673,38.34981471,17.74508584,50.6360412,0.06054482462,617.7660125,7.906932414,1380.501494,-2.281397941,2.49595704,25.67874596,30.33399534,0.7136007026,20.33242368
12:45_4nostress,15.77923259,25.95888869,28.20109561,20.33105668,43.52928854,30.0507096,55.12803637,0.07070075032,665.899962,7.628744392,1804.294262,-2.240571512,11.15435051,36.66594205,41.09491751,0.7363770636,27.18190857
12:45_4stress,11.82894985,25.15024197,34.58386756,18.61363991,44.75576683,28.12159868,54.00772268,0.06169190094,649.7661921,7.784431577,1370.495479,-2.394836574,0.03599198711,29.75641032,34.84904477,0.6399965388,26.70753801
12:45_5nostress,11.28948627,21.12080944,33.82381224,14.33380505,39.42335617,17.44180605,51.54853593,0.06683333337,756.2913691,7.911268635,1642.165682,-2.138529869,2.835924609,26.03276811,31.45386071,0.8740147017,25.21777806
12:45_5stress,11.30516058,23.24784003,44.27868988,16.39514098,42.59223787,19.25008234,51.69925945,0.0663306779,710.3449688,7.983137063,1684.322302,-2.374928926,8.087359627,25.3809451,30.2398604,0.8116676672,24.72040999
16:15_13stress,13.3807181,24.80005061,32.80834033,10.9177551,45.01472286,18.71842056,52.55320887,0.0867896838,868.2762605,7.422509662,2821.805986,-1.983692149,-1.907560506,25.27201833,30.34349779,0.8323335747,28.03746235
16:15_15stress,15.08284045,30.83047802,47.91860193,20.21384008,40.45814189,24.75029092,52.64166649,0.1026045257,970.6314728,7.521066745,3791.48174,-2.105588179,11.32704847,30.79238054,35.87553343,0.7855116692,29.16549813
16:15_16nostress,4.134874648,20.5810126,28.95851085,13.66586473,35.083372,13.87555969,49.6416742,0.06490017124,745.1140938,7.926990991,1698.591148,-2.278527201,-3.995836617,17.29965209,23.41865354,0.6774324165,19.54422424
16:15_16stress,1.923427797,22.45903344,27.68773063,9.788948161,36.35707955,12.67435997,50.09951862,0.06151358284,681.8036835,7.820147722,1543.827999,-2.440194875,-6.702222176,16.75854944,22.72441486,0.6102866503,18.43538702
16:15_18stress,2.949040461,18.30576155,22.40117434,3.055814653,33.48573843,14.48197724,48.92683529,0.05441542736,661.7207653,8.241400439,1121.515955,-2.572450703,-4.134637247,15.85143067,22.22082841,0.7019896475,16.22631384
16:15_19nostress,5.701409899,21.68339012,23.19784087,15.4751208,42.12851122,14.93948003,49.31462844,0.05704067249,733.2768306,8.250386654,1284.001697,-2.683931744,-6.792560938,18.99093767,24.11169922,0.6817251342,17.48999288
16:15_19stress,0.1529436984,20.05787336,15.1509959,9.27807217,39.16251187,12.4758738,49.04405136,0.04118071095,668.3008126,8.371485305,430.0510097,-2.732517077,-9.479237073,14.82038932,19.06783508,0.6817063281,10.43696053
16:15_1stress,4.128936572,19.25341382,30.61811123,15.48427672,41.13347853,13.16710091,49.9534393,0.05412595708,574.7594166,7.87757536,1092.314133,-2.19769169,1.266337012,21.8956939,26.99824416,0.7443052592,22.03102054
16:15_22stress,6.186468255,21.02691923,35.37389568,9.37935927,34.03253467,18.46670693,50.73301951,0.06113896862,737.1648193,8.109066281,1505.888039,-2.626308374,0.1853849399,20.81464205,25.09062113,0.6499315465,18.61168056
16:15_23stress,14.09906808,26.42685073,36.26641964,10.93722912,40.46967392,18.93059886,51.21445859,0.07908957069,895.8469803,7.491830155,2406.850027,-2.316736442,2.927157079,23.54852779,28.8402645,0.924847977,26.42346893
16:15_24nostress,8.616278554,20.62193639,25.86456462,8.809402071,38.45752666,18.65141959,51.32750028,0.07567342544,776.7277205,7.791934474,2282.717881,-2.295058171,-4.343049627,24.13732182,28.96441773,0.7379661833,24.6917965
16:15_25stress,0.8303994177,20.88024155,18.30565077,20.52684192,38.23035301,16.10988717,49.75919827,0.05441145029,689.3550665,8.597802774,1086.318529,-2.697127422,-5.81556792,23.60870819,27.05794785,0.8433456561,22.02179414
16:15_26stress,9.646767302,23.21639541,27.61175501,10.51797577,42.0952819,17.81754193,50.1273539,0.06807080751,799.1504079,7.807660048,1891.944802,-2.391381346,-1.913501296,25.00193975,30.3494144,0.8658756796,26.38102855
16:15_27nostress,12.73206098,27.39903667,27.51032737,15.5500776,40.7397682,20.33540406,51.71012078,0.07218394534,814.2966363,7.726052609,2129.73526,-2.233419849,2.867019546,25.91728015,30.3529056,0.8087744406,24.84504166
16:15_27stress,14.00598775,25.91962841,39.80780001,12.91396725,39.27658313,19.31232496,51.88080606,0.07948075345,897.2514413,7.573851059,2554.911331,-2.178386617,3.07831795,26.34730748,30.77027367,0.7540090965,25.3983611
16:15_28stress,4.284317417,16.66568755,28.76555992,6.094451365,37.36426678,13.80678062,48.8432912,0.0542336876,617.2524421,8.218667031,1181.216136,-2.65419152,-8.250459297,16.31716247,21.42311586,0.639214678,15.02329372
16:15_29nostress,5.589767082,20.19405743,28.19162637,20.80985206,41.8867937,16.18635428,49.99573452,0.06316915169,777.5127662,8.082206021,1589.411014,-2.529222546,-6.655036852,18.80765326,23.5802319,0.6975198901,20.29404192
16:15_2nostress,10.45172921,26.96719021,38.28167358,25.76443739,46.68389518,18.66619695,50.98130557,0.07034188725,656.6300335,7.899016839,1860.449031,-2.419002204,-3.026136996,26.41960052,30.59676142,0.8813453706,20.16958748
16:15_2stress,12.24534478,23.41442987,40.22092055,17.32512485,44.75691053,17.94114705,50.99591522,0.08860603571,833.4330268,7.800553254,2831.959595,-2.383719925,2.143047582,24.27942608,27.58378956,0.8132949715,21.83506486
16:15_30stress,4.576276711,22.57322365,32.63444755,19.69903166,40.3788124,16.35770116,50.10917017,0.05690957828,786.713964,7.664747935,1311.041703,-2.329874486,1.824021662,18.01273792,24.92830277,0.6149819913,19.20278456
16:15_31nostress,0.6440951552,20.64718378,19.6019557,4.790779279,34.35523773,14.76267713,49.13774543,0.05760747864,816.3979773,8.304039859,1363.316036,-2.77204907,-11.40152459,15.8339066,20.01167034,0.6138779013,19.04954336
16:15_31stress,1.537639664,16.57735546,13.83356879,12.39573902,35.54618577,16.75208381,49.40245959,0.05075859689,741.6228066,8.36515907,987.0969164,-2.80104188,-11.87304484,16.50190177,20.44561173,0.5657966512,15.8587531
16:15_32nostress,-0.2361161171,24.23797723,30.14812314,13.26900668,36.70901198,12.1239675,49.13591054,0.0641981042,736.5091435,8.267074277,1682.725536,-2.40288596,-6.648154455,17.38170581,24.59355804,0.7548814293,14.87650809
16:15_32stress,-1.096574052,20.28112026,16.40430357,6.622900586,36.89824217,11.00256496,48.35865592,0.04965345549,704.2037192,8.418478973,929.2130568,-2.539776871,-8.28920308,12.83176374,18.99217354,0.6314288781,11.15302821
16:15_33stress,2.970616987,20.42429294,24.0974034,9.652732508,40.25780679,15.31624407,50.25928077,0.05905683619,686.1764769,8.01792892,1362.970409,-2.372515847,0.5952878974,16.84147916,23.41078896,0.6545738282,20.95837032
16:15_34stress,10.47607845,21.31624832,25.30101048,4.286630291,37.43888933,19.10840611,50.37696817,0.06031981951,759.9463588,7.664865674,1429.72414,-2.236661826,-2.064623614,21.29118186,26.98548219,0.6921889135,20.67587111
16:15_35stress,3.494775898,21.65816913,22.97797823,9.643684116,38.48218676,18.81045387,50.7067124,0.05101343669,675.1396621,8.067670041,962.7341902,-2.169185589,1.110623841,21.43075534,26.20129843,0.7648760125,17.70192847
16:15_3nostress,6.731420373,24.72266435,46.06057607,13.55273902,41.21393302,15.82848378,50.49506299,0.05175696818,546.7948034,8.033927263,941.1188487,-2.665895726,-0.3598949662,22.40678097,25.50466184,0.7545580744,14.56601308
16:15_4nostress,9.386604857,22.38963183,28.89120039,11.91094039,47.23503665,25.67715398,54.10562507,0.05826716278,614.6905392,7.602351824,1265.79036,-1.811181573,7.859849667,30.49308628,37.7095108,0.8707946942,28.70092634
16:15_4stress,11.88931525,25.25792285,28.54373942,9.925690119,43.71687966,26.80830478,54.11933363,0.05770741164,576.8718253,7.580874244,1181.920493,-2.127379547,6.209806297,28.70252729,34.84728957,0.690119679,25.07128511
16:15_5nostress,7.280618701,22.56098729,37.46618986,12.65077485,43.54766431,18.24457063,50.97438477,0.06751547695,690.5683772,8.086206818,1730.748788,-2.461075423,1.032091979,24.65267711,28.48777835,0.8329405228,22.44738755
16:15_5stress,9.760279713,22.97683441,32.13029332,11.45517723,38.49467549,18.78276237,51.84946955,0.06214307843,693.7727566,7.916430424,1464.012009,-2.22005045,6.692102715,24.28978862,28.4364889,0.7706988297,24.85940432
