# Epigenetic clock results for the samples in purified celltype Wang dataset.,,,,,,,,,,,,,,,,,
id,Hannum 2013,Horvath pan-tissue 2013,Weidner 2014,Lin 2016,Vidal-Bralo 2016,Horvath SkinAndBlood 2018,Zhang 2019,Yang epiTOC 2016,Youn MiAge 2018,Lu DNAmTL 2019,Teschendorff epiTOC2 2020,Zhang mortality-risk 2017,Levine PhenoAge 2018,Lu GrimAge 2019,Lu GrimAge2 2022,Belsky DunedinPACE 2022,McGreevy FitAge 2023
NK-cells_F001,52.8938291354833,55.1704250559817,47.6557005382863,45.2993652640461,46.9195484943643,49.9560494906011,61.5335389485165,0.0770683242234626,1201.5654213247,7.13855298804232,2921.10054963901,-3.59295560559807,43.8638001747456,53.9138768368422,52.0233693768429,1.1517578105762,50.6632727662971
NK-cells_F002,46.0775715084539,48.1344899815252,29.6936253305377,29.4271608616664,50.5493863289179,48.4074066323758,58.1867977471227,0.0789557963820185,1167.03140023561,6.98048406947771,2586.53615484489,-3.74697121202014,32.950506574862,44.161993164259,42.3002923832838,0.94285701190399,35.7202943422303
NK-cells_F003,47.195544655571,43.0363431363219,43.6286640551488,30.5505981460614,46.1651460974739,47.574635108607,59.4662835880413,0.0844535876092773,1421.39568176561,7.59016538801355,2776.90015456854,-4.0145036876731,21.4837478702638,40.6354923169146,39.0017058059302,0.890176419431077,40.2462756392438
NK-cells_F011,36.5044081876758,30.2435552029227,31.2853872520688,20.430490129823,38.8002523545937,35.8329595933727,55.5396066403532,0.0569485815746858,746.885909995367,7.87832919089652,1169.26768987328,-4.07057834384169,20.8280305268124,35.8907829089366,34.6343552049743,0.986818023238693,31.0293906509642
NK-cells_F014,44.6550332303151,48.4367195814881,34.5053755518867,38.0753293842449,48.2929863253518,52.7539796984729,62.0819030421424,0.0704546361432326,898.065364901469,7.34747474877232,2032.30895709993,-4.29831490290589,31.4804504647009,46.0843118355984,47.5139511023105,0.901464323396538,40.5791011237509
NK-cells_F025,31.6367935129349,31.191195093982,16.5028120630463,18.6244670303954,41.869267071866,29.7127987868683,52.6634321297461,0.0502602809785004,926.626395760474,7.55563348621234,970.810207937202,-4.21167176724525,12.8927101229077,24.1856945559945,22.8870166681145,0.62587493130818,20.2852832282337
NK-cells_F026,40.5303474245474,52.4311643582051,33.3369688319417,34.5370173716779,49.6948706003168,50.5358652332265,60.766307142487,0.0580914474431286,931.396987378427,7.35110151333059,1349.55177360786,-3.89188607179253,29.8406324054813,40.7003255388573,39.5240975512325,0.608802961281816,39.5913597540701
NK-cells_F031,32.4982224473166,34.9859766525089,35.8591597324376,23.4891301953997,40.8816338986971,34.7427127673662,57.2299548257125,0.0660579130959279,1053.88838782102,7.22422452415443,1849.23892541484,-3.36847351205668,15.0593280126067,35.1919619365408,36.4895949329102,0.828691072089108,34.869758255766
NK-cells_F033,46.8022076324167,43.140767087607,34.4492308338662,30.4341351324542,43.5798407773641,45.6357146700231,59.980724454469,0.0662208434464033,1028.48888778039,7.1647583173126,1909.46172801538,-3.53845333541281,30.7790664107205,35.2201963780781,33.2881706393452,0.673987814067377,37.6968844941345
NK-cells_F037,47.2256566964389,46.083080100111,32.9847573665408,39.1974393123284,44.4679897190554,49.3504972947635,60.7760608102815,0.0905019047182707,1622.39074882363,6.82785527216173,3212.08102628687,-3.43913039262171,35.7299669969139,49.0746922862318,48.779435065897,0.8931235695388,48.0108556830829
NK-cells_F038,51.3162990081165,42.4539459971549,71.5379759616688,35.7965591656141,49.1393381070211,48.4306449934668,60.0177326253136,0.10865462718839,1986.12853516749,6.66808186388126,4740.42004800259,-3.28878264619687,27.5549084175088,43.7740587092048,43.1788841028429,0.746085341214591,45.0235146110138
NK-cells_F040,50.5421439904462,57.7189640270373,24.7879809677465,33.2892009756339,51.5604154811553,54.4222887715778,63.4084252840821,0.0779110582341676,1274.03085335252,6.7438360130831,2572.73248016237,-3.07854709603287,37.5075141474763,55.1269650221453,53.7325595240179,0.776862203225355,53.771407119606
NK-cells_F043,38.0693999439277,41.4725039711849,23.1179244910069,26.4039293766991,35.4800096897017,43.0354551360635,58.3779360176118,0.0482361614430586,843.968069517266,7.36460130348098,847.776293637533,-4.6534335640284,22.4621242949273,33.8332111508789,32.4245739228003,0.627097354705093,35.9251682606241
NK-cells_F044,41.4577808042426,49.7454312806706,67.2859465399991,35.4986940025049,46.4362111616683,37.1692466754046,57.5633282656753,0.0923907093633479,1418.84071063792,7.22559849076818,3310.24482346142,-4.0647537594599,29.098071917402,33.158548106374,33.7113198467827,0.710178604498812,35.9961051151265
NK-cells_F047,46.5088226669814,50.7166578681387,30.6205516955522,39.5215350096461,48.8652178519848,52.203827982329,61.3034385911356,0.0618790272573555,1227.35109920853,7.39231921475091,1550.40601031089,-4.0623190094697,34.7021009088274,43.8164314741272,41.7353486001503,0.69759717591566,41.5961057699739
NK-cells_F048,66.1632638928054,63.9441511875072,55.6900183805724,35.3789048001397,50.4109858034358,56.8115123486168,63.5047937090504,0.139620777518524,2178.20242652601,6.2936080664516,6045.28630672807,-2.8402094939166,46.8687645882051,57.9769020676568,58.3351751904069,0.661130873109371,54.3967104893557
NK-cells_F049,48.1294472279873,48.2993245798493,31.9994531012956,31.0894182587565,39.2844791013922,40.560263606741,58.927962314917,0.0537306051750352,798.159819153002,7.29569417551143,1345.59277461748,-4.30825254529784,23.6114110313545,39.5974783556798,37.552943404625,0.8024653439514,35.9886292098146
