# Supplementary table 10. Epigenetic clock results for the samples in Neu 54 yo dataset.,,,,,,,,,,,,,,,,,
id,Hannum 2013,Horvath pan-tissue 2013,Weidner 2014,Lin 2016,Vidal-Bralo 2016,Horvath SkinAndBlood 2018,Zhang 2019,Yang epiTOC 2016,Youn MiAge 2018,Lu DNAmTL 2019,Teschendorff epiTOC2 2020,Zhang mortality-risk 2017,Levine PhenoAge 2018,Lu GrimAge 2019,Lu GrimAge2 2022,Belsky DunedinPACE 2022,McGreevy FitAge 2023
Neu54yo_9,45.72784607,49.14036772,32.19658577,50.74566762,59.70663948,50.54503411,61.14872147,0.05045420901,579.3730995,6.954361516,934.5966036,-0.0924224344,43.18588895,54.11168309,58.85806831,0.7850299422,56.82093858
Neu54yo_9_R1,45.62615092,51.44899258,31.24159202,48.66757658,62.45562919,52.985667,61.65292172,0.04948003628,553.7809408,6.916041663,891.4663812,0.07199044622,41.45680557,55.99928692,60.45342986,0.7602592146,55.89445699
Neu54yo_9_R2,46.61811845,52.21137475,28.23560473,51.81839038,61.28491864,50.8444858,61.75479562,0.05123362304,551.3161294,6.917751948,1001.39011,-0.02600321242,44.84209865,53.79669221,58.27394569,0.8076211707,56.25510419
Neu54yo_12,46.45908755,50.56873387,29.54445514,46.09653444,61.01252435,53.09397799,61.97225438,0.05114620143,557.7396549,6.944269475,983.5753916,0.00241968973,42.94180174,56.24484069,60.39400827,0.7915674866,57.28212396
Neu54yo_12_R1,45.94913167,53.78474833,32.47116394,48.09078243,62.21367684,53.50733039,61.08964592,0.05117032261,563.0469524,6.854550704,964.9674878,-0.1220459401,43.00168718,55.96004125,59.74064946,0.7386710191,55.48662504
Neu54yo_12_R2,46.92627376,52.31607933,24.53892902,52.65884145,61.91286788,50.68423285,61.15698904,0.04539370419,556.4179883,6.94974446,582.4237545,-0.05853755503,39.10088513,54.28479744,58.18715496,0.8590747054,55.95104807
Neu54yo_15,46.73409153,51.76847884,30.2537151,49.99783188,61.39081698,52.65196334,61.66442236,0.05167521719,558.5088608,6.982902121,1018.361319,0.04472479434,45.50131636,55.56474938,59.6683481,0.7855229609,55.35276435
Neu54yo_15_R1,46.09870176,53.9820229,33.5152342,49.34210089,61.75020381,53.01958468,61.47435243,0.05045030767,580.07046,6.928537114,946.8784643,-0.08951938779,44.11772873,57.53755759,62.15522325,0.7734106398,57.18516161
Neu54yo_15_R2,46.39092922,50.35592898,25.55784069,48.78459256,62.07679153,53.22358437,61.40566602,0.0516131028,571.9966446,6.893250571,1006.415128,0.0308380952,44.17235403,57.0923317,61.95601483,0.8007940813,57.21261164
Neu54yo_18,45.0892691,53.22836347,24.77390513,47.97256245,60.70278343,53.11158986,61.86193909,0.05431482768,543.9106443,6.854679804,1144.406227,-0.02860903986,42.61362572,56.49080487,59.94585122,0.8479114452,56.54079991
Neu54yo_18_R1,46.16152858,54.72655431,25.1571803,49.26143896,60.84749073,53.01983837,61.47909244,0.05137937467,551.7125726,6.912311825,1015.699255,-0.03117935592,42.27851931,55.75679591,59.91305797,0.8068588686,55.22913909
Neu54yo_18_R2,45.26920267,48.61299974,26.97651605,42.64458028,60.39762065,52.07814285,61.35294127,0.05144075768,563.8354434,6.869749903,1000.964201,-0.0575101269,39.91490171,54.89301049,58.88208642,0.7797347227,56.10658731
Neu54yo_21,46.43839763,52.69333336,35.84319633,52.86074774,61.93615734,52.57393664,61.45972187,0.05119036184,573.3326431,6.959503665,971.5797406,-0.08033889449,44.47418389,56.45445193,59.97068306,0.7786803148,56.27583994
Neu54yo_21_R1,45.80872473,50.14967867,27.99355891,47.5208805,60.60511132,52.0988453,61.61166653,0.05233274559,553.1097783,6.951717608,1051.858801,-0.1059335825,43.13935354,53.64565269,57.90288502,0.8016831066,55.87079107
Neu54yo_24,46.28282966,50.93773357,27.15361948,49.43436099,60.52886236,50.54767931,61.44993376,0.0528475397,566.8856217,6.959856205,1068.054928,-0.01187674714,42.52405654,55.68506865,59.81865323,0.8548507687,57.22851598
Neu54yo_24_R1,46.33732104,51.8454314,37.68317992,50.88428327,60.39118673,52.0466025,61.94121295,0.05374930131,576.8853435,6.922863024,1239.362711,-0.08418802106,43.29825702,56.76802659,59.73824835,0.8144573569,58.37470586
Neu54yo_24_R2,44.72460299,51.45840169,30.09951842,47.12307098,62.08243293,52.36096095,61.85194546,0.05021960121,576.4273462,6.911601812,942.3355382,0.02345765982,41.54456185,56.52513205,60.83653424,0.8427936598,58.06214276
Neu54yo_27,46.98308918,51.81365358,32.59817172,50.53846786,63.10299196,50.7853229,61.39435193,0.04811851942,596.0596499,6.857830577,789.7356385,-0.06487050891,41.78425622,54.53534168,58.78742627,0.8328376167,58.26035724
Neu54yo_27_R1,45.66520725,56.21662268,33.98353748,50.16378664,61.73490219,51.295352,60.86206515,0.05271122385,576.9730609,6.955125246,1037.708917,-0.08290403476,42.79517147,56.38627108,59.8742378,0.8345728703,57.07227019
Neu54yo_27_R2,47.29500117,54.82944707,29.71295031,50.78211925,61.85047739,53.07183403,61.34327584,0.05229702471,555.8094365,6.942079379,1034.380517,0.08496589479,43.1042259,56.43593621,60.85164746,0.7919753828,56.72477888
Neu54yo_30,46.40304424,54.32183849,30.47706994,45.41657609,62.58525032,52.47392642,61.75026905,0.05191626726,568.7913896,6.918907824,1020.089154,-0.1040771136,42.53685976,56.22550811,60.54481242,0.7711597112,55.95277219
Neu54yo_30_R1,47.72525575,54.41634569,31.1493419,51.24633243,59.75936077,53.0851767,61.41553832,0.0488018437,550.7118134,6.873847136,927.3156315,-0.004253468127,39.7254923,54.21231744,57.96757356,0.790783913,54.55674218
